SKU,year,month,plan,back_bonus
77593,2018,11,150.0,40000
77593,2018,12,150.0,160000
78070,2018,7,40.0,180000
78070,2018,8,90.0,120000
78070,2018,9,100.0,140000
78070,2018,10,90.0,200000
78070,2018,11,90.0,140000
78070,2018,12,120.0,60000
78073,2018,12,40.0,60000
78442,2018,4,170.0,100000
78442,2018,5,220.0,40000
78442,2018,6,200.0,140000
78442,2018,7,220.0,120000
78442,2018,8,220.0,40000
78442,2018,9,210.0,160000
78442,2018,10,220.0,80000
78442,2018,11,210.0,60000
78442,2018,12,220.0,100000
78624,2018,6,120.0,160000
78624,2018,7,130.0,60000
78624,2018,8,140.0,120000
78624,2018,9,110.0,140000
78624,2018,10,120.0,160000
78624,2018,11,120.0,100000
78624,2018,12,150.0,40000
78953,2018,9,50.0,140000
78953,2018,10,100.0,120000
78953,2018,11,120.0,40000
78953,2018,12,110.0,60000
79052,2018,11,90.0,80000
79052,2018,12,120.0,60000
79425,2018,7,10.0,120000
79425,2018,8,160.0,200000
79425,2018,9,160.0,40000
79425,2018,10,150.0,200000
79425,2018,11,150.0,180000
79425,2018,12,180.0,160000
80459,2018,8,60.0,180000
80459,2018,9,60.0,160000
80459,2018,10,70.0,160000
80459,2018,11,70.0,180000
80459,2018,12,80.0,120000
80589,2018,2,0.0,160000
80589,2018,3,130.0,80000
80589,2018,4,10.0,160000
81255,2018,7,110.0,40000
81255,2018,8,130.0,200000
81255,2018,9,120.0,160000
81255,2018,10,130.0,120000
81255,2018,11,120.0,160000
81255,2018,12,120.0,160000
81439,2018,6,20.0,140000
81439,2018,7,40.0,180000
81439,2018,8,30.0,40000
81439,2018,9,40.0,120000
81439,2018,10,30.0,180000
81439,2018,11,30.0,200000
81439,2018,12,40.0,200000
81502,2018,9,20.0,60000
81502,2018,10,80.0,200000
81502,2018,11,90.0,120000
81502,2018,12,90.0,160000
81681,2018,8,20.0,140000
81681,2018,9,60.0,80000
81681,2018,10,60.0,160000
81681,2018,11,50.0,100000
81681,2018,12,100.0,100000
81807,2018,2,0.0,80000
81807,2018,3,140.0,200000
81807,2018,4,130.0,160000
81807,2018,5,120.0,80000
81807,2018,6,120.0,140000
81807,2018,7,120.0,180000
81807,2018,8,130.0,100000
81807,2018,9,120.0,40000
81807,2018,10,120.0,200000
81807,2018,11,110.0,120000
81807,2018,12,120.0,160000
81822,2018,1,40.0,120000
81822,2018,2,180.0,180000
81822,2018,3,200.0,180000
81822,2018,4,180.0,200000
81822,2018,5,60.0,60000
81944,2018,8,100.0,160000
81944,2018,9,100.0,180000
81944,2018,10,100.0,120000
81944,2018,11,90.0,60000
81944,2018,12,90.0,140000
81955,2018,7,80.0,100000
81955,2018,8,110.0,200000
81955,2018,9,110.0,180000
81955,2018,10,110.0,160000
81955,2018,11,100.0,160000
81955,2018,12,100.0,200000
82401,2018,11,20.0,200000
82401,2018,12,130.0,80000
82522,2018,4,80.0,140000
82522,2018,5,100.0,60000
82522,2018,6,90.0,100000
82522,2018,7,90.0,60000
82522,2018,8,90.0,120000
82522,2018,9,90.0,180000
82522,2018,10,90.0,200000
82522,2018,11,80.0,200000
82522,2018,12,100.0,160000
82649,2018,4,130.0,100000
82649,2018,5,240.0,80000
82649,2018,6,200.0,100000
82649,2018,7,220.0,200000
82649,2018,8,230.0,40000
82649,2018,9,220.0,60000
82649,2018,10,220.0,200000
82649,2018,11,210.0,100000
82649,2018,12,250.0,200000
82748,2018,7,60.0,40000
82748,2018,8,200.0,120000
82748,2018,9,220.0,180000
82748,2018,10,220.0,180000
82748,2018,11,210.0,60000
82748,2018,12,220.0,80000
82836,2018,10,20.0,180000
82836,2018,11,60.0,60000
82836,2018,12,60.0,100000
82947,2018,9,20.0,40000
82947,2018,10,130.0,100000
82947,2018,11,120.0,180000
82947,2018,12,130.0,200000
83255,2018,6,0.0,140000
83255,2018,7,90.0,120000
83255,2018,8,100.0,80000
83255,2018,9,80.0,200000
83255,2018,10,100.0,200000
83255,2018,11,90.0,200000
83255,2018,12,100.0,140000
83587,2018,9,80.0,160000
83587,2018,10,100.0,60000
83587,2018,11,90.0,200000
83587,2018,12,80.0,180000
83908,2018,8,90.0,80000
83908,2018,9,90.0,180000
83908,2018,10,90.0,100000
83908,2018,11,100.0,80000
83908,2018,12,100.0,80000
84011,2018,3,40.0,180000
84011,2018,4,60.0,200000
84011,2018,5,70.0,100000
84011,2018,6,70.0,160000
84011,2018,7,80.0,140000
84011,2018,8,80.0,100000
84011,2018,9,70.0,200000
84011,2018,10,60.0,140000
84011,2018,11,60.0,120000
84011,2018,12,70.0,80000
84184,2018,4,60.0,80000
84184,2018,5,170.0,100000
84184,2018,6,150.0,80000
84184,2018,7,160.0,40000
84184,2018,8,160.0,180000
84184,2018,9,150.0,80000
84184,2018,10,170.0,160000
84184,2018,11,150.0,100000
84184,2018,12,180.0,120000
84441,2018,11,10.0,120000
84441,2018,12,30.0,180000
84709,2018,4,90.0,200000
84709,2018,5,140.0,60000
84709,2018,6,130.0,80000
84709,2018,7,120.0,120000
84709,2018,8,120.0,140000
84709,2018,9,140.0,60000
84709,2018,10,120.0,40000
84709,2018,11,110.0,40000
84709,2018,12,150.0,120000
84910,2018,3,80.0,140000
84910,2018,4,90.0,40000
84910,2018,5,90.0,200000
84910,2018,6,80.0,200000
84910,2018,7,100.0,140000
84910,2018,8,100.0,200000
84910,2018,9,100.0,180000
84910,2018,10,100.0,200000
84910,2018,11,90.0,180000
84910,2018,12,90.0,40000
85231,2018,8,220.0,120000
85231,2018,9,210.0,140000
85231,2018,10,210.0,40000
85231,2018,11,210.0,120000
85231,2018,12,210.0,60000
85249,2018,11,10.0,180000
85249,2018,12,30.0,60000
85374,2018,7,110.0,100000
85374,2018,8,190.0,140000
85374,2018,9,180.0,140000
85374,2018,10,190.0,120000
85374,2018,11,180.0,200000
85374,2018,12,180.0,160000
85450,2018,3,60.0,200000
85450,2018,4,70.0,80000
85450,2018,5,70.0,120000
85450,2018,6,10.0,140000
85535,2018,6,20.0,200000
85535,2018,7,150.0,100000
85535,2018,8,160.0,160000
85535,2018,9,160.0,140000
85535,2018,10,150.0,180000
85535,2018,11,150.0,120000
85535,2018,12,190.0,160000
85695,2018,8,200.0,60000
85695,2018,9,210.0,60000
85695,2018,10,210.0,160000
85695,2018,11,200.0,40000
85695,2018,12,210.0,120000
85915,2018,3,130.0,100000
85915,2018,4,120.0,40000
85915,2018,5,140.0,140000
85915,2018,6,120.0,140000
85915,2018,7,120.0,40000
85915,2018,8,130.0,160000
85915,2018,9,120.0,140000
85915,2018,10,130.0,120000
85915,2018,11,120.0,60000
85915,2018,12,160.0,180000
85938,2018,6,100.0,140000
85938,2018,7,120.0,120000
85938,2018,8,110.0,140000
85938,2018,9,120.0,140000
85938,2018,10,130.0,80000
85938,2018,11,120.0,60000
85938,2018,12,120.0,120000
86116,2018,6,40.0,140000
86116,2018,7,160.0,120000
86116,2018,8,160.0,160000
86116,2018,9,160.0,120000
86116,2018,10,150.0,40000
86116,2018,11,140.0,180000
86116,2018,12,150.0,120000
86171,2018,4,130.0,120000
86171,2018,5,150.0,140000
86171,2018,6,150.0,120000
86171,2018,7,160.0,100000
86171,2018,8,150.0,100000
86171,2018,9,160.0,160000
86171,2018,10,150.0,40000
86171,2018,11,160.0,120000
86171,2018,12,150.0,160000
86357,2018,10,20.0,120000
86357,2018,11,30.0,40000
86357,2018,12,30.0,160000
86491,2018,4,10.0,80000
86491,2018,5,170.0,200000
86491,2018,6,140.0,180000
86491,2018,7,160.0,100000
86491,2018,8,170.0,40000
86491,2018,9,150.0,120000
86491,2018,10,160.0,120000
86491,2018,11,150.0,120000
86491,2018,12,200.0,120000
86518,2018,8,40.0,160000
86518,2018,9,150.0,60000
86518,2018,10,150.0,160000
86518,2018,11,150.0,200000
86518,2018,12,160.0,200000
86541,2018,10,50.0,200000
86541,2018,11,150.0,200000
86541,2018,12,160.0,200000
86769,2018,7,50.0,100000
86769,2018,8,170.0,140000
86769,2018,9,160.0,140000
86769,2018,10,160.0,200000
86769,2018,11,160.0,160000
86769,2018,12,170.0,160000
87102,2018,7,200.0,60000
87102,2018,8,210.0,200000
87102,2018,9,180.0,40000
87102,2018,10,190.0,80000
87102,2018,11,180.0,160000
87102,2018,12,190.0,80000
87128,2018,7,40.0,160000
87128,2018,8,150.0,80000
87128,2018,9,160.0,180000
87128,2018,10,160.0,200000
87128,2018,11,150.0,100000
87128,2018,12,160.0,40000
87264,2018,7,160.0,140000
87264,2018,8,220.0,40000
87264,2018,9,210.0,160000
87264,2018,10,220.0,120000
87264,2018,11,210.0,80000
87264,2018,12,210.0,100000
87397,2018,10,30.0,80000
87397,2018,11,60.0,160000
87397,2018,12,60.0,180000
87418,2018,1,140.0,40000
87418,2018,2,140.0,200000
87418,2018,3,160.0,180000
87418,2018,4,160.0,40000
87418,2018,5,160.0,160000
87418,2018,6,150.0,40000
87418,2018,7,150.0,60000
87418,2018,8,160.0,200000
87418,2018,9,150.0,40000
87418,2018,10,150.0,120000
87418,2018,11,140.0,80000
87418,2018,12,160.0,120000
87423,2018,3,150.0,180000
87423,2018,4,180.0,60000
87423,2018,5,190.0,180000
87423,2018,6,180.0,100000
87423,2018,7,180.0,60000
87423,2018,8,190.0,140000
87423,2018,9,180.0,200000
87423,2018,10,180.0,60000
87423,2018,11,180.0,40000
87423,2018,12,180.0,60000
87669,2018,7,120.0,180000
87669,2018,8,120.0,160000
87669,2018,9,120.0,120000
87669,2018,10,120.0,40000
87669,2018,11,120.0,80000
87669,2018,12,120.0,100000
87823,2018,12,90.0,180000
88149,2018,10,20.0,40000
88149,2018,11,150.0,120000
88149,2018,12,150.0,200000
88333,2018,1,90.0,120000
88333,2018,2,100.0,40000
88333,2018,3,100.0,120000
88333,2018,4,90.0,60000
88333,2018,5,120.0,60000
88333,2018,6,90.0,120000
88333,2018,7,90.0,180000
88333,2018,8,90.0,180000
88333,2018,9,80.0,80000
88333,2018,10,90.0,180000
88333,2018,11,100.0,160000
88333,2018,12,120.0,80000
88548,2018,8,40.0,180000
88548,2018,9,90.0,160000
88548,2018,10,90.0,80000
88548,2018,11,90.0,40000
88548,2018,12,90.0,160000
88673,2018,8,0.0,80000
88673,2018,9,130.0,200000
88673,2018,10,140.0,80000
88673,2018,11,130.0,160000
88673,2018,12,150.0,100000
89052,2018,4,40.0,200000
89052,2018,5,70.0,40000
89052,2018,6,60.0,40000
89052,2018,7,70.0,160000
89052,2018,8,60.0,80000
89052,2018,9,60.0,180000
89052,2018,10,50.0,120000
89052,2018,11,40.0,40000
89052,2018,12,60.0,120000
89177,2018,3,130.0,160000
89177,2018,4,150.0,120000
89177,2018,5,160.0,120000
89177,2018,6,160.0,140000
89177,2018,7,160.0,120000
89177,2018,8,160.0,100000
89177,2018,9,150.0,160000
89177,2018,10,160.0,80000
89177,2018,11,160.0,160000
89177,2018,12,190.0,140000
89320,2018,1,100.0,100000
89320,2018,2,170.0,80000
89320,2018,3,180.0,40000
89320,2018,4,170.0,200000
89320,2018,5,190.0,60000
89320,2018,6,180.0,160000
89320,2018,7,180.0,180000
89320,2018,8,180.0,140000
89320,2018,9,180.0,160000
89320,2018,10,180.0,200000
89320,2018,11,170.0,100000
89320,2018,12,190.0,120000
89503,2018,12,50.0,100000
89648,2018,4,90.0,160000
89648,2018,5,180.0,100000
89648,2018,6,180.0,40000
89648,2018,7,190.0,40000
89648,2018,8,180.0,160000
89648,2018,9,170.0,180000
89648,2018,10,180.0,180000
89648,2018,11,180.0,120000
89648,2018,12,190.0,120000
90247,2018,8,30.0,160000
90247,2018,9,40.0,40000
90247,2018,10,40.0,40000
90247,2018,11,30.0,180000
90247,2018,12,60.0,100000
90497,2018,1,40.0,120000
90497,2018,2,100.0,40000
90497,2018,3,110.0,40000
90497,2018,4,90.0,180000
90497,2018,5,110.0,60000
90497,2018,6,90.0,120000
90497,2018,7,90.0,160000
90497,2018,8,100.0,40000
90497,2018,9,90.0,160000
90497,2018,10,90.0,180000
90497,2018,11,90.0,100000
90497,2018,12,140.0,160000
91029,2018,4,90.0,100000
91029,2018,5,160.0,60000
91029,2018,6,140.0,60000
91029,2018,7,150.0,120000
91029,2018,8,150.0,180000
91029,2018,9,160.0,120000
91029,2018,10,160.0,160000
91029,2018,11,150.0,140000
91029,2018,12,150.0,60000
91107,2018,2,80.0,80000
91107,2018,3,120.0,100000
91107,2018,4,120.0,200000
91107,2018,5,120.0,180000
91107,2018,6,120.0,60000
91107,2018,7,130.0,120000
91107,2018,8,130.0,80000
91107,2018,9,110.0,140000
91107,2018,10,120.0,120000
91107,2018,11,120.0,60000
91107,2018,12,120.0,180000
91469,2018,2,20.0,200000
91469,2018,3,40.0,60000
91469,2018,4,30.0,200000
91469,2018,5,30.0,80000
91469,2018,6,30.0,140000
91469,2018,7,40.0,60000
91469,2018,8,20.0,160000
91469,2018,9,30.0,40000
91469,2018,10,30.0,120000
91469,2018,11,40.0,180000
91469,2018,12,30.0,120000
91743,2018,12,40.0,100000
92112,2018,4,50.0,180000
92112,2018,5,170.0,80000
92112,2018,6,150.0,200000
92112,2018,7,160.0,160000
92112,2018,8,160.0,200000
92112,2018,9,150.0,80000
92112,2018,10,150.0,40000
92112,2018,11,140.0,120000
92112,2018,12,200.0,120000
92562,2018,6,80.0,180000
92562,2018,7,100.0,140000
92562,2018,8,100.0,80000
92562,2018,9,80.0,160000
92562,2018,10,80.0,160000
92562,2018,11,90.0,100000
92562,2018,12,90.0,120000
92847,2018,2,20.0,40000
92847,2018,3,150.0,40000
92847,2018,4,140.0,60000
92847,2018,5,160.0,60000
92847,2018,6,140.0,140000
92847,2018,7,150.0,140000
92847,2018,8,160.0,60000
92847,2018,9,150.0,180000
92847,2018,10,150.0,200000
92847,2018,11,160.0,140000
92847,2018,12,180.0,180000
92982,2018,6,120.0,160000
92982,2018,7,140.0,180000
92982,2018,8,140.0,40000
92982,2018,9,130.0,140000
92982,2018,10,120.0,160000
92982,2018,11,120.0,40000
92982,2018,12,120.0,160000
93384,2018,9,40.0,140000
93384,2018,10,90.0,160000
93384,2018,11,90.0,40000
93384,2018,12,130.0,180000
93414,2018,2,40.0,40000
93414,2018,3,60.0,80000
93414,2018,4,60.0,40000
93414,2018,5,60.0,60000
93414,2018,6,60.0,80000
93414,2018,7,60.0,40000
93414,2018,8,50.0,160000
93414,2018,9,60.0,40000
93414,2018,10,60.0,140000
93414,2018,11,60.0,140000
93414,2018,12,60.0,160000
93487,2018,1,20.0,200000
93487,2018,2,30.0,160000
93487,2018,3,30.0,100000
93487,2018,4,30.0,100000
93487,2018,5,40.0,200000
93487,2018,6,30.0,200000
93487,2018,7,40.0,140000
93487,2018,8,40.0,100000
93487,2018,9,40.0,200000
93487,2018,10,30.0,200000
93487,2018,11,20.0,80000
93487,2018,12,40.0,40000
93494,2018,11,100.0,160000
93494,2018,12,130.0,200000
93657,2018,11,20.0,40000
93657,2018,12,60.0,100000
93798,2018,6,30.0,160000
93798,2018,7,100.0,160000
93798,2018,8,100.0,60000
93798,2018,9,90.0,80000
93798,2018,10,90.0,200000
93798,2018,11,90.0,60000
93798,2018,12,90.0,120000
93822,2018,1,80.0,200000
93822,2018,2,80.0,100000
93822,2018,3,90.0,120000
93822,2018,4,90.0,120000
93822,2018,5,100.0,200000
93822,2018,6,90.0,60000
93822,2018,7,100.0,180000
93822,2018,8,80.0,40000
93822,2018,9,90.0,180000
93822,2018,10,90.0,40000
93822,2018,11,80.0,140000
93822,2018,12,90.0,180000
94018,2018,12,100.0,160000
94200,2018,12,10.0,60000
94354,2018,5,110.0,160000
94354,2018,6,120.0,120000
94354,2018,7,130.0,160000
94354,2018,8,120.0,160000
94354,2018,9,120.0,80000
94354,2018,10,120.0,180000
94354,2018,11,120.0,180000
94354,2018,12,120.0,80000
95337,2018,6,40.0,40000
95337,2018,7,60.0,80000
95337,2018,8,70.0,80000
95337,2018,9,70.0,40000
95337,2018,10,60.0,120000
95337,2018,11,80.0,60000
95337,2018,12,80.0,60000
95557,2018,3,30.0,140000
95557,2018,4,150.0,60000
95557,2018,5,150.0,140000
95557,2018,6,150.0,60000
95557,2018,7,160.0,180000
95557,2018,8,150.0,80000
95557,2018,9,150.0,40000
95557,2018,10,160.0,120000
95557,2018,11,150.0,180000
95557,2018,12,150.0,160000
95683,2018,9,100.0,200000
95683,2018,10,120.0,180000
95683,2018,11,140.0,80000
95683,2018,12,140.0,80000
95769,2018,3,0.0,180000
95769,2018,4,90.0,100000
95769,2018,5,90.0,100000
95769,2018,6,90.0,140000
95769,2018,7,90.0,60000
95769,2018,8,100.0,180000
95769,2018,9,80.0,160000
95769,2018,10,90.0,160000
95769,2018,11,100.0,100000
95769,2018,12,100.0,100000
96034,2018,1,80.0,160000
96034,2018,2,90.0,100000
96034,2018,3,110.0,160000
96034,2018,4,90.0,120000
96034,2018,5,110.0,160000
96034,2018,6,90.0,120000
96034,2018,7,90.0,120000
96034,2018,8,100.0,80000
96034,2018,9,90.0,140000
96034,2018,10,100.0,60000
96034,2018,11,90.0,200000
96034,2018,12,130.0,40000
96534,2018,11,40.0,80000
96534,2018,12,100.0,60000
96588,2018,4,160.0,200000
96588,2018,5,180.0,120000
96588,2018,6,170.0,80000
96588,2018,7,190.0,160000
96588,2018,8,180.0,60000
96588,2018,9,180.0,200000
96588,2018,10,180.0,120000
96588,2018,11,180.0,140000
96588,2018,12,190.0,180000
97055,2018,5,220.0,200000
97055,2018,6,210.0,160000
97055,2018,7,210.0,180000
97055,2018,8,220.0,60000
97055,2018,9,210.0,160000
97055,2018,10,220.0,200000
97055,2018,11,210.0,200000
97055,2018,12,210.0,40000
97082,2018,1,60.0,180000
97082,2018,2,70.0,160000
97082,2018,3,90.0,160000
97082,2018,4,80.0,100000
97082,2018,5,80.0,180000
97082,2018,6,80.0,160000
97082,2018,7,80.0,200000
97082,2018,8,80.0,60000
97082,2018,9,80.0,80000
97082,2018,10,80.0,200000
97082,2018,11,90.0,60000
97082,2018,12,80.0,160000
97358,2018,12,10.0,60000
97419,2018,3,80.0,80000
97419,2018,4,120.0,100000
97419,2018,5,130.0,120000
97419,2018,6,120.0,60000
97419,2018,7,120.0,100000
97419,2018,8,120.0,80000
97419,2018,9,120.0,120000
97419,2018,10,130.0,200000
97419,2018,11,120.0,100000
97419,2018,12,120.0,80000
97493,2018,11,60.0,200000
97493,2018,12,90.0,120000
97537,2018,11,120.0,60000
97537,2018,12,240.0,120000
97876,2018,5,140.0,120000
97876,2018,6,170.0,100000
97876,2018,7,160.0,200000
97876,2018,8,180.0,200000
97876,2018,9,170.0,200000
97876,2018,10,170.0,100000
97876,2018,11,170.0,160000
97876,2018,12,170.0,120000
97892,2018,3,110.0,140000
97892,2018,4,180.0,180000
97892,2018,5,200.0,60000
97892,2018,6,180.0,80000
97892,2018,7,180.0,80000
97892,2018,8,180.0,200000
97892,2018,9,170.0,140000
97892,2018,10,180.0,100000
97892,2018,11,180.0,140000
97892,2018,12,180.0,200000
98269,2018,6,50.0,40000
98269,2018,7,130.0,60000
98269,2018,8,120.0,100000
98269,2018,9,120.0,180000
98269,2018,10,130.0,180000
98269,2018,11,110.0,160000
98269,2018,12,120.0,140000
98346,2018,12,120.0,140000
98642,2018,4,70.0,40000
98642,2018,5,170.0,180000
98642,2018,6,180.0,60000
98642,2018,7,160.0,120000
98642,2018,8,180.0,180000
98642,2018,9,160.0,180000
98642,2018,10,150.0,40000
98642,2018,11,160.0,120000
98642,2018,12,150.0,40000
98842,2018,6,40.0,100000
98842,2018,7,60.0,80000
98842,2018,8,60.0,60000
98842,2018,9,60.0,60000
98842,2018,10,60.0,200000
98842,2018,11,60.0,60000
98842,2018,12,60.0,200000
99266,2018,10,120.0,200000
99266,2018,11,150.0,100000
99266,2018,12,160.0,60000
99310,2018,5,40.0,140000
99310,2018,6,20.0,120000
99310,2018,7,40.0,140000
99310,2018,8,40.0,100000
99310,2018,9,30.0,200000
99310,2018,10,30.0,100000
99310,2018,11,30.0,60000
99310,2018,12,80.0,180000
99905,2018,9,10.0,180000
99905,2018,10,90.0,160000
99905,2018,11,90.0,100000
99905,2018,12,90.0,80000
99996,2018,11,40.0,140000
99996,2018,12,150.0,80000
10060,2019,4,70.0,180000
10060,2019,5,110.0,60000
10060,2019,6,100.0,180000
10060,2019,7,90.0,200000
10060,2019,8,100.0,80000
10060,2019,9,90.0,80000
10060,2019,10,90.0,160000
10060,2019,11,100.0,80000
10060,2019,12,120.0,100000
10121,2019,10,110.0,120000
10121,2019,11,150.0,100000
10121,2019,12,150.0,120000
10216,2019,6,20.0,60000
10216,2019,7,30.0,160000
10216,2019,8,40.0,140000
10216,2019,9,30.0,120000
10216,2019,10,40.0,100000
10216,2019,11,40.0,60000
10216,2019,12,50.0,140000
10230,2019,3,90.0,160000
10230,2019,4,140.0,160000
10230,2019,5,160.0,100000
10230,2019,6,150.0,60000
10230,2019,7,150.0,120000
10230,2019,8,150.0,60000
10230,2019,9,150.0,180000
10230,2019,10,150.0,80000
10230,2019,11,140.0,140000
10230,2019,12,150.0,40000
10290,2019,1,70.0,40000
10290,2019,2,60.0,60000
10290,2019,3,60.0,60000
10290,2019,4,20.0,100000
10388,2019,4,10.0,200000
10388,2019,5,130.0,80000
10388,2019,6,120.0,140000
10388,2019,7,120.0,180000
10388,2019,8,120.0,200000
10388,2019,9,120.0,160000
10388,2019,10,120.0,100000
10388,2019,11,120.0,100000
10388,2019,12,160.0,140000
10583,2019,4,160.0,160000
10583,2019,5,180.0,40000
10583,2019,6,180.0,160000
10583,2019,7,180.0,140000
10583,2019,8,190.0,160000
10583,2019,9,180.0,60000
10583,2019,10,180.0,100000
10583,2019,11,200.0,200000
10583,2019,12,190.0,140000
10837,2019,1,90.0,80000
10837,2019,2,80.0,40000
10837,2019,3,100.0,80000
10837,2019,4,100.0,140000
10837,2019,5,90.0,160000
10837,2019,6,90.0,100000
10837,2019,7,90.0,160000
10837,2019,8,90.0,40000
10837,2019,9,90.0,80000
10837,2019,10,90.0,60000
10837,2019,11,100.0,180000
10837,2019,12,90.0,140000
10887,2019,1,180.0,120000
10887,2019,2,150.0,80000
10887,2019,3,170.0,80000
10887,2019,4,160.0,60000
10887,2019,5,170.0,180000
10887,2019,6,150.0,60000
10887,2019,7,150.0,40000
10887,2019,8,160.0,120000
10887,2019,9,150.0,140000
10887,2019,10,160.0,100000
10887,2019,11,160.0,100000
10887,2019,12,180.0,40000
10947,2019,7,60.0,140000
10947,2019,8,150.0,140000
10947,2019,9,160.0,100000
10947,2019,10,160.0,180000
10947,2019,11,150.0,160000
10947,2019,12,150.0,60000
10973,2019,1,100.0,140000
10973,2019,2,80.0,60000
10973,2019,3,100.0,100000
10973,2019,4,90.0,60000
10973,2019,5,80.0,80000
10973,2019,6,80.0,60000
10973,2019,7,90.0,180000
10973,2019,8,90.0,80000
10973,2019,9,100.0,180000
10973,2019,10,90.0,180000
10973,2019,11,90.0,160000
10973,2019,12,100.0,140000
11013,2019,6,160.0,40000
11013,2019,7,180.0,80000
11013,2019,8,180.0,60000
11013,2019,9,180.0,40000
11013,2019,10,190.0,100000
11013,2019,11,190.0,100000
11013,2019,12,200.0,40000
11179,2019,1,90.0,40000
11179,2019,2,90.0,180000
11179,2019,3,90.0,40000
11179,2019,4,90.0,140000
11179,2019,5,90.0,120000
11179,2019,6,90.0,160000
11179,2019,7,90.0,160000
11179,2019,8,100.0,60000
11179,2019,9,100.0,80000
11179,2019,10,90.0,100000
11179,2019,11,90.0,120000
11179,2019,12,100.0,180000
11189,2019,1,230.0,200000
11189,2019,2,210.0,200000
11189,2019,3,240.0,60000
11189,2019,4,220.0,120000
11189,2019,5,230.0,80000
11189,2019,6,230.0,200000
11189,2019,7,240.0,140000
11189,2019,8,240.0,160000
11189,2019,9,230.0,100000
11189,2019,10,230.0,60000
11189,2019,11,220.0,40000
11189,2019,12,230.0,40000
11191,2019,8,140.0,160000
11191,2019,9,160.0,100000
11191,2019,10,160.0,60000
11191,2019,11,150.0,60000
11191,2019,12,150.0,60000
11318,2019,1,90.0,60000
11318,2019,2,80.0,40000
11318,2019,3,90.0,40000
11318,2019,4,100.0,120000
11318,2019,5,90.0,40000
11318,2019,6,80.0,160000
11318,2019,7,90.0,140000
11318,2019,8,90.0,200000
11318,2019,9,90.0,160000
11318,2019,10,90.0,100000
11318,2019,11,90.0,160000
11318,2019,12,100.0,120000
11379,2019,1,120.0,80000
11379,2019,2,90.0,100000
